ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spending,Age,Total_Campaign_Accepted,Customer_Segment,Total_Spent,Total_Purchases,Customer_Type
5303,1974,PhD,Together,79632.0,0,0,08-04-2014,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,1113,50,0,Current Loyal Customer,1113,19,Loyal
7922,1951,PhD,Single,64950.0,0,1,12-08-2012,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,966,73,1,Current Loyal Customer,966,23,Loyal
1204,1970,PhD,Married,67536.0,0,1,22-05-2013,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,1829,54,1,Current Loyal Customer,1829,27,Loyal
760,1975,PhD,Divorced,60554.0,1,0,09-08-2013,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,811,49,0,Current Loyal Customer,811,21,Loyal
10489,1973,Graduation,Married,92955.0,0,0,19-08-2013,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,1778,51,2,Current Loyal Customer,1778,22,Loyal
10981,1988,Graduation,Married,84219.0,0,0,02-02-2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,1198,36,0,Current Loyal Customer,1198,17,Loyal
10286,1962,Graduation,Married,83715.0,0,0,03-02-2014,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,926,62,0,Current Loyal Customer,926,23,Loyal
5718,1950,Graduation,Married,80763.0,0,0,15-08-2013,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,1415,74,2,Current Loyal Customer,1415,22,Loyal
8164,1978,PhD,Married,82170.0,0,0,25-11-2013,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,1908,46,0,Current Loyal Customer,1908,18,Loyal
4580,1969,Graduation,Married,75759.0,0,0,25-10-2013,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,2486,55,3,Current Loyal Customer,2486,25,Loyal
8545,1954,Graduation,Divorced,85683.0,0,0,21-03-2014,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1,1789,70,4,Current Loyal Customer,1789,16,Loyal
8492,1978,Graduation,Together,75437.0,0,0,09-11-2013,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,1493,46,1,Current Loyal Customer,1493,22,Loyal
1212,1973,Graduation,Married,52845.0,1,0,13-08-2013,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,936,51,1,Current Loyal Customer,936,22,Loyal
5236,1979,Graduation,Together,77568.0,0,1,25-08-2012,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,2194,45,3,Current Loyal Customer,2194,20,Loyal
7010,1965,2n Cycle,Married,70924.0,0,0,07-04-2014,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,1363,59,1,Current Loyal Customer,1363,19,Loyal
5204,1971,Graduation,Together,74538.0,0,0,29-06-2013,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,1461,53,1,Current Loyal Customer,1461,21,Loyal
4002,1960,PhD,Married,77037.0,0,1,13-10-2013,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,1123,64,0,Current Loyal Customer,1123,26,Loyal
4767,1965,2n Cycle,Married,70924.0,0,0,07-04-2014,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,1363,59,1,Current Loyal Customer,1363,19,Loyal
4491,1949,Master,Married,62845.0,1,1,01-10-2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,1178,75,1,Current Loyal Customer,1178,17,Loyal
3759,1958,Graduation,Together,65196.0,0,2,25-07-2013,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,1155,66,1,Current Loyal Customer,1155,24,Loyal
3005,1992,Graduation,Single,83528.0,0,0,01-05-2014,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,1650,32,2,Current Loyal Customer,1650,22,Loyal
11112,1966,Graduation,Together,70713.0,0,1,03-12-2012,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,1477,58,0,Current Loyal Customer,1477,19,Loyal
6421,1961,Graduation,Together,88347.0,0,0,03-07-2013,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,2116,63,1,Current Loyal Customer,2116,20,Loyal
4207,1981,PhD,Married,87171.0,0,0,01-05-2013,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,1298,43,2,Current Loyal Customer,1298,24,Loyal
6072,1970,Master,Single,75345.0,0,0,02-02-2013,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,2087,54,1,Current Loyal Customer,2087,19,Loyal
6295,1977,Graduation,Married,54233.0,0,1,04-02-2013,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,981,47,0,Current Loyal Customer,981,22,Loyal
7348,1958,PhD,Single,71691.0,0,0,17-03-2014,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,1192,66,0,Current Loyal Customer,1192,16,Loyal
4944,1959,Graduation,Together,71367.0,0,0,23-08-2013,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,777,65,0,Current Loyal Customer,777,16,Loyal
7451,1960,Master,Single,98777.0,0,0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,2008,64,1,Current Loyal Customer,2008,19,Loyal
850,1968,Graduation,Single,70566.0,0,1,06-10-2013,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,757,56,0,Current Loyal Customer,757,20,Loyal
4756,1952,2n Cycle,Divorced,63998.0,0,0,20-12-2013,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,1168,72,0,Current Loyal Customer,1168,24,Loyal
5031,1974,Graduation,Together,83145.0,0,0,22-09-2012,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,1833,50,1,Current Loyal Customer,1833,25,Loyal
5735,1991,Master,Single,90638.0,0,0,13-02-2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,2525,33,1,Current Loyal Customer,2525,17,Loyal
9855,1952,PhD,Single,62000.0,0,1,25-08-2013,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,1020,72,1,Current Loyal Customer,1020,25,Loyal
6606,1969,Master,Married,70091.0,1,0,31-03-2013,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,1161,55,1,Current Loyal Customer,1161,17,Loyal
7342,1961,2n Cycle,Widow,59184.0,0,1,09-09-2012,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,1072,63,0,Current Loyal Customer,1072,24,Loyal
2324,1972,Graduation,Together,77044.0,0,1,27-10-2013,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,1065,52,1,Current Loyal Customer,1065,29,Loyal
843,1971,Graduation,Married,64722.0,1,0,26-05-2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,805,53,0,Current Loyal Customer,805,21,Loyal
5207,1963,PhD,Married,53378.0,1,1,24-09-2012,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,793,61,0,Current Loyal Customer,793,19,Loyal
7488,1963,Master,Single,64191.0,0,1,22-01-2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,825,61,0,Current Loyal Customer,825,21,Loyal
3698,1983,Graduation,Together,78687.0,0,0,09-08-2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,2130,41,1,Current Loyal Customer,2130,18,Loyal
4394,1965,PhD,Married,81051.0,0,0,23-05-2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,1501,59,2,Current Loyal Customer,1501,22,Loyal
5758,1982,Graduation,Married,65169.0,0,0,14-01-2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,1189,42,4,Current Loyal Customer,1189,27,Loyal
6658,1972,Graduation,Together,59868.0,0,1,22-07-2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,1194,52,0,Current Loyal Customer,1194,25,Loyal
7143,1955,2n Cycle,Together,74805.0,0,1,06-11-2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,820,69,0,Current Loyal Customer,820,21,Loyal
1650,1960,Master,Married,81843.0,0,0,22-04-2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,1643,64,0,Current Loyal Customer,1643,26,Loyal
9206,1968,Graduation,Together,77382.0,0,1,07-01-2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,1121,56,1,Current Loyal Customer,1121,24,Loyal
9212,1962,Master,Married,72828.0,0,1,14-02-2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,1678,62,0,Current Loyal Customer,1678,22,Loyal
158,1945,PhD,Together,71604.0,0,0,17-11-2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,1196,79,1,Current Loyal Customer,1196,16,Loyal
1945,1962,Graduation,Married,71434.0,0,1,18-09-2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,1400,62,2,Current Loyal Customer,1400,18,Loyal
2535,1978,Master,Married,88097.0,1,0,18-08-2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,844,46,3,Current Loyal Customer,844,19,Loyal
9495,1982,Graduation,Together,71853.0,0,0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,1149,42,0,Current Loyal Customer,1149,16,Loyal
873,1949,Master,Married,62845.0,1,1,01-10-2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,1178,75,1,Current Loyal Customer,1178,17,Loyal
7793,1976,Graduation,Together,62061.0,0,1,31-08-2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,800,48,1,Current Loyal Customer,800,21,Loyal
5080,1993,Graduation,Single,70515.0,0,0,21-10-2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,1258,31,0,Current Loyal Customer,1258,16,Loyal
2407,1982,Graduation,Married,69109.0,0,0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1555,42,1,Current Loyal Customer,1555,19,Loyal
3834,1962,Graduation,Single,69627.0,0,1,17-03-2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,861,62,0,Current Loyal Customer,861,21,Loyal
6181,1950,2n Cycle,Together,52203.0,0,0,31-07-2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,939,74,0,Current Loyal Customer,939,26,Loyal
10909,1948,Graduation,Married,92344.0,0,0,15-01-2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,1899,76,2,Current Loyal Customer,1899,20,Loyal
4405,1956,Master,Married,63915.0,0,2,30-07-2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,789,68,0,Current Loyal Customer,789,21,Loyal
6613,1970,Master,Married,44511.0,1,0,12-10-2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,727,54,0,Current Loyal Customer,727,20,Loyal
8402,1953,Master,Married,67087.0,0,1,17-12-2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,794,71,0,Current Loyal Customer,794,20,Loyal
618,1977,PhD,Married,69389.0,0,1,28-09-2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,797,47,0,Current Loyal Customer,797,21,Loyal
4310,1944,Graduation,Married,80589.0,0,0,22-01-2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,1428,80,1,Current Loyal Customer,1428,20,Loyal
7000,1972,2n Cycle,Single,65704.0,0,0,13-10-2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,817,52,0,Current Loyal Customer,817,22,Loyal
2561,1966,Graduation,Single,63810.0,0,1,11-11-2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1371,58,1,Current Loyal Customer,1371,19,Loyal
4530,1948,Master,Widow,78427.0,0,0,24-10-2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,1930,76,1,Current Loyal Customer,1930,20,Loyal
6652,1965,Graduation,Married,77343.0,0,0,09-06-2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,1134,59,0,Current Loyal Customer,1134,16,Loyal
6246,1953,Graduation,Single,73892.0,0,0,13-11-2013,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,1507,71,0,Current Loyal Customer,1507,22,Loyal
10133,1970,Graduation,Single,93790.0,0,0,12-02-2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,2349,54,3,Current Loyal Customer,2349,25,Loyal
10524,1963,Master,Divorced,49476.0,0,1,20-06-2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,795,61,0,Current Loyal Customer,795,18,Loyal
4406,1970,Graduation,Together,67419.0,0,1,16-01-2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,1471,54,0,Current Loyal Customer,1471,21,Loyal
25,1958,Graduation,Married,65148.0,0,1,16-11-2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,1115,66,0,Current Loyal Customer,1115,19,Loyal
2849,1979,Graduation,Single,60474.0,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,45,0,Current Loyal Customer,1180,24,Loyal
3478,1971,PhD,Married,60585.0,1,1,24-06-2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,736,53,0,Current Loyal Customer,736,20,Loyal
9463,1959,Graduation,Together,71706.0,0,1,13-11-2012,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,1443,65,0,Current Loyal Customer,1443,21,Loyal
6318,1988,Graduation,Married,68487.0,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,36,0,Current Loyal Customer,1366,29,Loyal
3584,1955,PhD,Single,49667.0,0,0,20-08-2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,1396,69,1,Current Loyal Customer,1396,20,Loyal
3967,1971,PhD,Married,78931.0,0,0,25-10-2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,943,53,0,Current Loyal Customer,943,23,Loyal
10128,1958,Graduation,Together,53977.0,0,1,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,66,0,Current Loyal Customer,907,22,Loyal
486,1988,Graduation,Married,84219.0,0,0,02-02-2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,1198,36,0,Current Loyal Customer,1198,17,Loyal
9264,1986,Graduation,Married,79529.0,0,0,27-04-2014,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,1638,38,0,Current Loyal Customer,1638,21,Loyal
8643,1971,Graduation,Together,69930.0,0,0,26-05-2013,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,1662,53,0,Current Loyal Customer,1662,21,Loyal
2408,1976,Graduation,Married,58597.0,1,1,20-11-2012,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,733,48,0,Current Loyal Customer,733,20,Loyal
6050,1975,2n Cycle,Married,57036.0,0,1,11-12-2012,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,1513,49,1,Current Loyal Customer,1513,22,Loyal
3463,1975,PhD,Married,69283.0,0,1,14-06-2014,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,904,49,0,Current Loyal Customer,904,23,Loyal
8920,1967,Master,Single,59235.0,1,0,12-01-2013,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,1128,57,0,Current Loyal Customer,1128,25,Loyal
3852,1961,Master,Together,74881.0,1,1,08-03-2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,964,63,0,Current Loyal Customer,964,23,Loyal
2793,1976,PhD,Divorced,70179.0,0,1,21-07-2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,48,0,Current Loyal Customer,1034,23,Loyal
4828,1954,Graduation,Divorced,79865.0,0,1,18-06-2014,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,792,70,0,Current Loyal Customer,792,20,Loyal
4390,1954,Graduation,Together,75315.0,0,1,15-04-2014,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,841,70,0,Current Loyal Customer,841,21,Loyal
4261,1946,PhD,Single,82800.0,0,0,24-11-2012,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,1315,78,2,Current Loyal Customer,1315,25,Loyal
5350,1991,Master,Single,90638.0,0,0,13-02-2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,1,2525,33,1,Current Loyal Customer,2525,17,Loyal
4608,1987,Graduation,Divorced,81361.0,0,0,25-02-2014,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1,778,37,0,Current Loyal Customer,778,26,Loyal
2612,1987,Graduation,Married,75794.0,0,0,24-12-2013,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,1682,37,1,Current Loyal Customer,1682,24,Loyal
7022,1971,Graduation,Married,76445.0,1,0,28-09-2012,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0,1410,53,0,Current Loyal Customer,1410,20,Loyal
5453,1956,Master,Married,90226.0,0,0,26-09-2012,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,2352,68,1,Current Loyal Customer,2352,23,Loyal
9242,1990,Graduation,Single,64509.0,0,0,17-08-2013,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,1,1722,34,1,Current Loyal Customer,1722,18,Loyal
10099,1984,Graduation,Married,55434.0,1,0,05-10-2013,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,882,40,0,Current Loyal Customer,882,21,Loyal
3859,1947,PhD,Together,73059.0,0,1,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,1095,77,0,Current Loyal Customer,1095,25,Loyal
3427,1955,PhD,Married,59821.0,0,1,12-04-2013,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,734,69,0,Current Loyal Customer,734,20,Loyal
10711,1945,Graduation,Married,69755.0,0,0,02-10-2013,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,894,79,0,Current Loyal Customer,894,21,Loyal
3091,1981,2n Cycle,Together,75774.0,1,0,02-05-2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,823,43,0,Current Loyal Customer,823,20,Loyal
6409,1967,Graduation,Divorced,57136.0,0,0,18-05-2013,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,1179,57,0,Current Loyal Customer,1179,19,Loyal
8395,1961,Graduation,Single,82014.0,0,0,20-08-2012,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,1511,63,0,Current Loyal Customer,1511,21,Loyal
4931,1977,Graduation,Together,157146.0,0,0,29-04-2013,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,1730,47,0,Current Loyal Customer,1730,28,Loyal
5299,1970,PhD,Married,69084.0,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,1586,54,0,Current Loyal Customer,1586,23,Loyal
3690,1986,Master,Married,80141.0,0,0,11-01-2013,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,2091,38,1,Current Loyal Customer,2091,21,Loyal
2570,1968,Graduation,Together,56534.0,0,1,23-07-2013,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,815,56,2,Current Loyal Customer,815,21,Loyal
9256,1971,Graduation,Single,58350.0,0,1,04-01-2013,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,1001,53,0,Current Loyal Customer,1001,23,Loyal
1351,1956,Master,Together,58656.0,0,1,20-09-2012,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,1220,68,1,Current Loyal Customer,1220,28,Loyal
477,1986,Graduation,Married,83512.0,0,0,17-06-2014,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,2157,38,4,Current Loyal Customer,2157,21,Loyal
7832,1959,Master,Married,77520.0,0,1,28-08-2013,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,1526,65,3,Current Loyal Customer,1526,22,Loyal
3498,1976,PhD,Married,55424.0,0,1,25-11-2012,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,877,48,1,Current Loyal Customer,877,21,Loyal
569,1991,Graduation,Single,90273.0,0,0,14-12-2013,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,1991,33,3,Current Loyal Customer,1991,18,Loyal
4686,1962,PhD,Widow,82571.0,0,0,02-04-2014,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,1686,62,1,Current Loyal Customer,1686,24,Loyal
1000,1961,Master,Together,74881.0,1,1,08-03-2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,964,63,0,Current Loyal Customer,964,23,Loyal
10129,1966,Graduation,Together,82427.0,0,0,12-03-2014,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,1456,58,1,Current Loyal Customer,1456,20,Loyal
10092,1954,Graduation,Divorced,70044.0,0,1,18-02-2013,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,1504,70,0,Current Loyal Customer,1504,22,Loyal
10814,1947,Graduation,Together,70321.0,0,0,16-01-2013,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,1376,77,0,Current Loyal Customer,1376,24,Loyal
7881,1946,Master,Married,66835.0,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,78,0,Current Loyal Customer,1033,23,Loyal
3571,1961,PhD,Together,63342.0,0,1,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1101,63,1,Current Loyal Customer,1101,16,Loyal
2797,1977,Graduation,Married,72117.0,0,1,20-08-2013,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1073,47,0,Current Loyal Customer,1073,25,Loyal
2631,1982,Graduation,Together,71853.0,0,0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,1149,42,0,Current Loyal Customer,1149,16,Loyal
6173,1979,Graduation,Together,77298.0,0,1,02-11-2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,969,45,0,Current Loyal Customer,969,23,Loyal
762,1981,2n Cycle,Together,75774.0,1,0,02-05-2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,823,43,0,Current Loyal Customer,823,20,Loyal
9284,1958,Graduation,Together,53977.0,0,1,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,66,0,Current Loyal Customer,907,22,Loyal
1619,1956,Graduation,Married,90369.0,0,0,28-04-2014,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,1588,68,0,Current Loyal Customer,1588,16,Loyal
10177,1954,Graduation,Divorced,72071.0,0,1,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,1338,70,0,Current Loyal Customer,1338,17,Loyal
5782,1982,2n Cycle,Together,58582.0,0,1,28-09-2013,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,763,42,1,Current Loyal Customer,763,20,Loyal
7849,1970,PhD,Married,80336.0,0,0,09-09-2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,1052,54,0,Current Loyal Customer,1052,24,Loyal
10163,1984,PhD,Single,82733.0,0,0,10-09-2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,1323,40,0,Current Loyal Customer,1323,19,Loyal
9064,1982,Graduation,Married,69109.0,0,0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1555,42,1,Current Loyal Customer,1555,19,Loyal
2186,1977,2n Cycle,Together,82326.0,0,0,10-03-2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,2257,47,3,Current Loyal Customer,2257,21,Loyal
1570,1951,PhD,Together,69702.0,0,1,19-02-2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,1039,73,0,Current Loyal Customer,1039,24,Loyal
10858,1975,Graduation,Together,76532.0,1,1,09-09-2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,820,49,0,Current Loyal Customer,820,21,Loyal
6892,1968,Graduation,Divorced,61671.0,0,1,03-06-2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,732,56,2,Current Loyal Customer,732,20,Loyal
5832,1960,2n Cycle,Together,92556.0,0,0,20-04-2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,1263,64,0,Current Loyal Customer,1263,21,Loyal
5544,1970,Graduation,Single,67384.0,0,1,10-11-2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,1490,54,1,Current Loyal Customer,1490,20,Loyal
7101,1963,PhD,Widow,52278.0,0,1,25-01-2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,1198,61,0,Current Loyal Customer,1198,25,Loyal
1867,1957,Graduation,Single,64849.0,0,0,13-11-2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1336,67,0,Current Loyal Customer,1336,18,Loyal
1518,1965,Master,Married,62694.0,1,1,17-06-2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,749,59,0,Current Loyal Customer,749,19,Loyal
10676,1982,Graduation,Married,63211.0,0,0,02-11-2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1173,42,0,Current Loyal Customer,1173,18,Loyal
2495,1974,Master,Married,83891.0,0,1,20-06-2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,816,50,0,Current Loyal Customer,816,21,Loyal
7919,1976,PhD,Together,72335.0,0,0,13-08-2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,2092,48,0,Current Loyal Customer,2092,22,Loyal
