ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spending,Age,Total_Campaign_Accepted,Customer_Segment,Total_Spent,Total_Purchases,Customer_Type
5114,1965,Master,Married,74806.0,0,1,19-12-2012,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,965,59,0,Current Loyal Customer,965,14,Potential
6086,1955,Graduation,Married,80395.0,0,0,23-11-2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,1380,69,1,Potential Customer,1380,23,Potential
9384,1978,Graduation,Married,66373.0,1,1,12-06-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,606,46,0,Current Non-Loyal Customer,606,16,Potential
10430,1973,Graduation,Divorced,89694.0,1,1,09-10-2013,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,1472,51,3,Current Loyal Customer,1472,11,Potential
7072,1973,Graduation,Married,67432.0,0,1,29-03-2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,1335,51,0,Current Non-Loyal Customer,1335,17,Potential
5278,1964,Graduation,Married,82224.0,0,0,25-01-2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,902,60,1,Potential Customer,902,20,Potential
3560,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,1574,72,1,Potential Customer,1574,19,Potential
7723,1979,Graduation,Together,75507.0,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,1440,45,0,Current Non-Loyal Customer,1440,20,Potential
4012,1972,PhD,Together,62220.0,0,1,11-08-2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,1226,52,0,Current Non-Loyal Customer,1226,18,Potential
5909,1964,Graduation,Married,58512.0,0,1,19-09-2013,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,1171,60,0,Current Loyal Customer,1171,15,Potential
1915,1951,PhD,Married,78939.0,0,0,12-12-2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,1507,73,0,Current Non-Loyal Customer,1507,19,Potential
8897,1965,Graduation,Single,42720.0,1,1,24-04-2013,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,654,59,0,Current Loyal Customer,654,17,Potential
10846,1978,Master,Married,43783.0,1,0,29-05-2014,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,629,46,1,Current Loyal Customer,629,16,Potential
6543,1945,Master,Together,62847.0,0,0,15-01-2013,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,1612,79,0,Current Loyal Customer,1612,13,Potential
10446,1957,PhD,Married,82017.0,0,0,07-11-2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,729,67,3,Potential Customer,729,16,Potential
3749,1973,Graduation,Together,73926.0,0,0,02-03-2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,1580,51,0,Current Non-Loyal Customer,1580,23,Potential
3483,1958,Graduation,Married,48192.0,0,0,06-04-2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,1526,66,3,Current Non-Loyal Customer,1526,22,Potential
2350,1972,Graduation,Married,59666.0,1,1,22-03-2013,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,1027,52,1,Potential Customer,1027,13,Potential
9687,1975,Graduation,Single,73170.0,0,0,31-05-2014,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,726,49,0,Current Loyal Customer,726,15,Potential
3732,1955,Master,Married,52750.0,0,1,04-02-2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,860,69,0,Current Non-Loyal Customer,860,21,Potential
6303,1986,PhD,Together,91820.0,0,0,23-11-2013,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,1497,38,0,Current Non-Loyal Customer,1497,22,Potential
3900,1972,Graduation,Married,65685.0,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,52,0,Current Non-Loyal Customer,769,20,Potential
1,1961,Graduation,Single,57091.0,0,0,15-06-2014,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,577,63,1,Potential Customer,577,17,Potential
5536,1959,Graduation,Together,87771.0,0,1,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,1957,65,4,Potential Customer,1957,19,Potential
5989,1959,2n Cycle,Divorced,78353.0,0,1,16-04-2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1576,65,0,Current Non-Loyal Customer,1576,23,Potential
9499,1954,Graduation,Married,93404.0,1,2,07-05-2013,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,1616,70,2,Potential Customer,1616,14,Potential
9904,1956,Graduation,Married,71391.0,0,1,29-03-2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,1043,68,0,Current Non-Loyal Customer,1043,23,Potential
5935,1956,Master,Single,55284.0,0,1,24-12-2012,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,764,68,0,Current Non-Loyal Customer,764,20,Potential
425,1985,Graduation,Married,55357.0,2,0,19-02-2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,727,39,0,Current Non-Loyal Customer,727,19,Potential
9353,1959,Graduation,Single,62450.0,0,1,06-01-2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,995,65,1,Potential Customer,995,14,Potential
4789,1953,Graduation,Together,80812.0,0,0,17-09-2013,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,1677,71,3,Potential Customer,1677,17,Potential
4597,1970,PhD,Together,82072.0,0,0,02-07-2013,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,2018,54,0,Current Non-Loyal Customer,2018,18,Potential
8800,1943,PhD,Divorced,48948.0,0,0,01-02-2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,902,81,1,Current Non-Loyal Customer,902,22,Potential
8624,1958,Graduation,Married,81320.0,0,0,06-02-2013,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,928,66,0,Current Non-Loyal Customer,928,17,Potential
6445,1967,Graduation,Together,66825.0,0,0,14-07-2013,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,858,57,0,Current Non-Loyal Customer,858,15,Potential
9308,1954,Graduation,Married,62820.0,0,0,11-05-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,70,0,Current Non-Loyal Customer,976,13,Potential
4637,1954,PhD,Single,74637.0,0,0,18-05-2013,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,1650,70,1,Potential Customer,1650,24,Potential
4483,1993,Graduation,Single,72354.0,0,0,17-04-2013,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,1228,31,0,Current Non-Loyal Customer,1228,18,Potential
8931,1986,Graduation,Together,83033.0,1,0,18-05-2014,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,1761,38,1,Potential Customer,1761,25,Potential
2008,1978,Graduation,Married,77583.0,0,0,10-02-2014,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,1149,46,1,Potential Customer,1149,18,Potential
3139,1982,2n Cycle,Single,74116.0,0,0,30-12-2013,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,2052,42,1,Potential Customer,2052,18,Potential
10037,1993,Graduation,Single,74293.0,0,0,04-05-2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,1127,31,0,Current Non-Loyal Customer,1127,15,Potential
1628,1971,Graduation,Together,71796.0,0,0,24-10-2013,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,960,53,0,Current Non-Loyal Customer,960,16,Potential
3673,1971,Graduation,Single,55239.0,0,1,14-07-2013,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,779,53,0,Current Non-Loyal Customer,779,23,Potential
8957,1952,2n Cycle,Single,64831.0,1,1,10-06-2013,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,1120,72,0,Current Non-Loyal Customer,1120,14,Potential
4128,1962,PhD,Together,56067.0,0,1,20-07-2013,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,725,62,0,Current Non-Loyal Customer,725,18,Potential
6810,1983,Graduation,Divorced,82025.0,0,0,28-05-2013,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,1187,41,1,Potential Customer,1187,11,Potential
5386,1953,Graduation,Together,94384.0,0,0,04-03-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,2302,71,3,Potential Customer,2302,18,Potential
3202,1987,PhD,Married,51563.0,0,0,01-10-2012,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,1250,37,2,Current Non-Loyal Customer,1250,18,Potential
1328,1982,2n Cycle,Married,57937.0,0,1,16-02-2014,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,683,42,0,Current Non-Loyal Customer,683,17,Potential
2882,1975,2n Cycle,Divorced,67893.0,0,1,01-10-2012,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,995,49,0,Current Loyal Customer,995,14,Potential
4640,1967,Graduation,Divorced,70647.0,0,1,21-09-2012,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,1079,57,0,Current Non-Loyal Customer,1079,24,Potential
3933,1980,Graduation,Together,44010.0,1,0,13-10-2012,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,662,44,0,Current Loyal Customer,662,18,Potential
2611,1959,Master,Together,82576.0,0,0,01-08-2012,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,1910,65,1,Potential Customer,1910,18,Potential
5407,1954,Graduation,Together,53103.0,0,1,12-09-2013,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,1085,70,1,Potential Customer,1085,23,Potential
3056,1978,Graduation,Divorced,63693.0,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1150,46,0,Current Non-Loyal Customer,1150,26,Potential
9305,1976,2n Cycle,Single,79689.0,0,0,12-05-2013,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,1315,48,0,Current Non-Loyal Customer,1315,26,Potential
7378,1981,Master,Together,42021.0,1,0,31-08-2012,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,573,43,1,Current Non-Loyal Customer,573,17,Potential
7646,1989,Graduation,Single,64449.0,1,0,18-02-2014,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,805,35,0,Current Non-Loyal Customer,805,20,Potential
10473,1956,PhD,Widow,78028.0,0,1,10-09-2012,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,528,68,2,Potential Customer,528,19,Potential
7962,1987,PhD,Single,95169.0,0,0,09-10-2013,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,1901,37,2,Current Loyal Customer,1901,11,Potential
9984,1981,2n Cycle,Married,56337.0,1,1,27-03-2013,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,724,43,2,Current Loyal Customer,724,17,Potential
7453,1954,Graduation,Single,36130.0,0,1,02-02-2013,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,488,70,1,Current Non-Loyal Customer,488,15,Potential
241,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,1574,72,1,Potential Customer,1574,19,Potential
8911,1967,PhD,Married,56320.0,0,1,08-04-2013,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,702,57,0,Current Loyal Customer,702,18,Potential
8985,1964,2n Cycle,Together,68316.0,0,1,04-11-2012,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,1211,60,0,Current Non-Loyal Customer,1211,27,Potential
9220,1971,Graduation,Single,91700.0,0,0,17-01-2013,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,1968,53,0,Current Non-Loyal Customer,1968,19,Potential
9888,1969,Graduation,Together,68695.0,0,0,25-06-2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,1091,55,0,Current Loyal Customer,1091,15,Potential
1020,1973,Graduation,Married,79593.0,0,0,12-05-2014,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,1366,51,1,Potential Customer,1366,18,Potential
3717,1959,Graduation,Married,61180.0,0,1,23-04-2014,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,704,65,1,Potential Customer,704,16,Potential
4998,1962,Graduation,Together,76081.0,0,0,23-05-2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,1033,62,1,Potential Customer,1033,13,Potential
966,1966,Graduation,Married,44529.0,0,1,05-07-2013,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,691,58,1,Current Non-Loyal Customer,691,19,Potential
7290,1985,Graduation,Single,70596.0,0,0,05-10-2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,968,39,0,Current Non-Loyal Customer,968,20,Potential
1162,1987,PhD,Single,42000.0,0,0,10-01-2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,653,37,0,Current Loyal Customer,653,18,Potential
2223,1965,2n Cycle,Divorced,64176.0,0,1,03-08-2012,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,1826,59,0,Current Non-Loyal Customer,1826,25,Potential
3535,1965,Graduation,Single,66294.0,0,0,17-03-2014,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,967,59,0,Current Non-Loyal Customer,967,12,Potential
8707,1956,Graduation,Married,79456.0,0,0,22-08-2012,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,1401,68,0,Current Loyal Customer,1401,15,Potential
1509,1958,PhD,Together,84460.0,0,0,04-01-2013,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,523,66,4,Potential Customer,523,22,Potential
1127,1973,PhD,Married,85844.0,0,0,29-05-2014,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,1958,51,1,Potential Customer,1958,19,Potential
4790,1958,Graduation,Divorced,79803.0,0,1,02-06-2014,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,868,66,0,Current Non-Loyal Customer,868,12,Potential
10245,1986,2n Cycle,Single,80910.0,0,0,31-10-2012,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,756,38,0,Current Non-Loyal Customer,756,14,Potential
6001,1979,Graduation,Married,56775.0,0,1,02-01-2013,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,937,45,0,Current Non-Loyal Customer,937,23,Potential
5538,1975,Graduation,Divorced,83829.0,0,0,08-10-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,1862,49,3,Potential Customer,1862,17,Potential
146,1960,PhD,Single,76045.0,0,0,15-11-2013,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,1323,64,1,Potential Customer,1323,20,Potential
4741,1974,2n Cycle,Married,65463.0,1,0,30-01-2014,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,562,50,1,Potential Customer,562,17,Potential
1524,1983,2n Cycle,Single,81698.0,0,0,01-03-2013,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,1104,41,1,Current Loyal Customer,1104,15,Potential
4356,1971,Graduation,Together,71819.0,0,1,28-08-2013,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,1574,53,2,Potential Customer,1574,11,Potential
3412,1951,Master,Married,67381.0,0,1,15-01-2013,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,957,73,1,Potential Customer,957,13,Potential
2975,1976,Graduation,Together,85606.0,0,1,12-11-2012,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,1956,48,1,Potential Customer,1956,22,Potential
2894,1985,Graduation,Single,72903.0,0,0,29-10-2013,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,2013,39,3,Potential Customer,2013,20,Potential
849,1953,Master,Together,56129.0,0,1,20-06-2013,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,660,71,0,Current Non-Loyal Customer,660,18,Potential
5430,1956,Graduation,Together,54450.0,1,1,14-09-2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,684,68,0,Current Loyal Customer,684,19,Potential
1453,1943,PhD,Widow,57513.0,0,0,06-07-2013,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,1060,81,0,Current Non-Loyal Customer,1060,25,Potential
1077,1974,Graduation,Together,56715.0,0,0,05-12-2012,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,1020,50,0,Current Non-Loyal Customer,1020,14,Potential
7959,1961,Graduation,Married,79410.0,0,0,29-05-2014,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,1370,63,0,Current Loyal Customer,1370,10,Potential
640,1951,Graduation,Married,57304.0,0,1,11-03-2013,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,1026,73,0,Current Non-Loyal Customer,1026,23,Potential
8432,1956,Graduation,Together,54450.0,1,1,14-09-2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,684,68,0,Current Loyal Customer,684,19,Potential
6218,1965,Graduation,Married,59594.0,0,1,20-10-2012,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,499,59,1,Potential Customer,499,16,Potential
6905,1994,Graduation,Together,80685.0,0,0,22-08-2012,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,1004,30,0,Current Non-Loyal Customer,1004,20,Potential
3598,1972,Graduation,Married,62710.0,0,1,23-05-2013,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,606,52,0,Current Non-Loyal Customer,606,18,Potential
10486,1948,Graduation,Married,77142.0,0,0,29-05-2013,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,990,76,0,Current Non-Loyal Customer,990,16,Potential
2410,1969,Graduation,Single,81657.0,0,0,22-01-2014,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,1097,55,0,Current Non-Loyal Customer,1097,15,Potential
8278,1990,PhD,Married,74214.0,0,0,26-08-2012,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,1711,34,0,Current Loyal Customer,1711,15,Potential
1829,1961,PhD,Divorced,54959.0,0,1,19-01-2013,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,1232,63,1,Potential Customer,1232,18,Potential
590,1970,Master,Divorced,78579.0,0,0,22-12-2012,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,1812,54,0,Current Loyal Customer,1812,15,Potential
8732,1969,Master,Widow,67369.0,0,1,17-11-2012,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,1461,55,2,Potential Customer,1461,21,Potential
6283,1968,Master,Divorced,63841.0,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,56,0,Current Non-Loyal Customer,908,21,Potential
5545,1972,PhD,Married,78075.0,0,0,05-04-2014,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,988,52,0,Current Non-Loyal Customer,988,13,Potential
2995,1957,Master,Together,66636.0,0,0,17-08-2013,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,1084,67,0,Current Non-Loyal Customer,1084,16,Potential
1118,1956,Master,Married,50965.0,0,1,20-02-2013,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,685,68,1,Current Non-Loyal Customer,685,19,Potential
7789,1965,PhD,Married,84618.0,0,0,22-11-2013,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,1672,59,1,Potential Customer,1672,25,Potential
697,1969,Graduation,Together,74918.0,0,0,12-03-2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,2047,55,1,Potential Customer,2047,20,Potential
4500,1991,PhD,Together,68682.0,0,0,06-10-2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,1598,33,0,Current Non-Loyal Customer,1598,23,Potential
1627,1957,2n Cycle,Divorced,77297.0,0,0,26-01-2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,789,67,1,Potential Customer,789,21,Potential
4058,1955,PhD,Single,61284.0,0,0,12-10-2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,811,69,1,Potential Customer,811,21,Potential
9757,1972,Graduation,Together,84906.0,0,0,04-10-2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,1631,52,3,Potential Customer,1631,23,Potential
4138,1962,Graduation,Single,76624.0,0,1,24-05-2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,899,62,1,Potential Customer,899,22,Potential
7718,1947,Master,Together,66000.0,0,0,20-04-2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,711,77,0,Current Loyal Customer,711,9,Potential
10833,1975,Graduation,Married,65106.0,0,1,24-05-2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,973,49,1,Potential Customer,973,24,Potential
9606,1965,PhD,Married,69969.0,0,0,27-08-2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,1536,59,2,Potential Customer,1536,12,Potential
8534,1952,Graduation,Married,67433.0,0,2,16-07-2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,992,72,1,Potential Customer,992,24,Potential
5153,1967,PhD,Married,77766.0,0,1,22-02-2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,1529,57,1,Potential Customer,1529,32,Potential
5011,1963,Graduation,Divorced,68118.0,0,1,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,928,61,0,Current Non-Loyal Customer,928,21,Potential
810,1975,Graduation,Married,74190.0,0,1,12-05-2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,641,49,0,Current Loyal Customer,641,17,Potential
2147,1969,Graduation,Together,76653.0,0,0,16-08-2013,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,2279,55,2,Potential Customer,2279,22,Potential
3979,1983,PhD,Divorced,90687.0,0,0,22-05-2013,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,1779,41,1,Potential Customer,1779,16,Potential
6049,1982,Master,Together,73450.0,0,0,05-12-2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,1804,42,2,Potential Customer,1804,26,Potential
3910,1975,Graduation,Divorced,83829.0,0,0,08-10-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,1862,49,3,Potential Customer,1862,17,Potential
9400,1958,2n Cycle,Single,85485.0,0,0,21-06-2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,1383,66,0,Current Non-Loyal Customer,1383,18,Potential
1740,1944,Graduation,Married,55956.0,0,0,07-04-2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,999,80,1,Current Loyal Customer,999,14,Potential
635,1966,Master,Married,57183.0,1,1,19-03-2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,610,58,0,Current Non-Loyal Customer,610,17,Potential
10319,1971,Graduation,Married,66303.0,0,1,26-02-2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,1286,53,1,Potential Customer,1286,18,Potential
2931,1978,Graduation,Divorced,71847.0,0,0,21-09-2012,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,1192,46,1,Potential Customer,1192,22,Potential
9516,1971,2n Cycle,Divorced,49118.0,0,0,18-08-2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,1229,53,2,Current Non-Loyal Customer,1229,26,Potential
339,1972,PhD,Married,57091.0,0,1,23-11-2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,496,52,1,Potential Customer,496,16,Potential
9010,1972,Master,Married,83151.0,0,0,10-02-2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,2346,52,3,Potential Customer,2346,22,Potential
378,1971,Graduation,Married,52531.0,0,0,30-12-2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,794,53,0,Current Non-Loyal Customer,794,19,Potential
5543,1966,Graduation,Together,57811.0,0,1,24-06-2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,802,58,1,Current Loyal Customer,802,20,Potential
1577,1946,Graduation,Married,78569.0,0,0,19-02-2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,1736,78,1,Current Loyal Customer,1736,14,Potential
6024,1953,Graduation,Together,94384.0,0,0,04-03-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,2302,71,3,Potential Customer,2302,18,Potential
6055,1979,Graduation,Married,71626.0,0,0,01-11-2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,1305,45,1,Potential Customer,1305,18,Potential
5841,1966,Graduation,Together,60894.0,0,1,28-06-2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,832,58,0,Current Non-Loyal Customer,832,21,Potential
4603,1960,PhD,Married,65695.0,0,1,31-01-2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,656,64,0,Current Non-Loyal Customer,656,19,Potential
5147,1948,Graduation,Single,90842.0,0,0,29-07-2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,1424,76,0,Current Non-Loyal Customer,1424,26,Potential
7712,1946,PhD,Single,62159.0,0,0,28-04-2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,634,78,0,Current Non-Loyal Customer,634,18,Potential
10507,1977,2n Cycle,Divorced,59601.0,0,1,25-07-2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,797,47,1,Current Loyal Customer,797,11,Potential
5675,1960,PhD,Divorced,50611.0,0,1,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,493,64,1,Current Non-Loyal Customer,493,16,Potential
